City,Date,Temperature,Fuel_Price,Unemployment,IsHoliday
7,13-08-10,60.13,2.723,9.017,FALSE
7,20-08-10,59.59,2.732,9.017,FALSE
7,27-08-10,57.57,2.731,9.017,FALSE
7,03-09-10,49.84,2.773,9.017,FALSE
7,10-09-10,48.5,2.78,9.017,TRUE
7,17-09-10,48.56,2.8,9.017,FALSE
7,24-09-10,47.55,2.793,9.017,FALSE
7,01-10-10,49.99,2.759,9.137,FALSE
7,08-10-10,44.13,2.745,9.137,FALSE
7,15-10-10,35.86,2.762,9.137,FALSE
7,22-10-10,36.84,2.762,9.137,FALSE
7,29-10-10,34.78,2.748,9.137,FALSE
7,05-11-10,49.44,2.729,9.137,FALSE
7,12-11-10,22.12,2.737,9.137,FALSE
7,19-11-10,25.56,2.758,9.137,FALSE
7,26-11-10,17.95,2.742,9.137,TRUE
7,03-12-10,21.88,2.712,9.137,FALSE
7,10-12-10,24.24,2.728,9.137,FALSE
7,17-12-10,20.74,2.778,9.137,FALSE
7,24-12-10,26.04,2.781,9.137,FALSE
7,31-12-10,13.76,2.829,9.137,TRUE
7,07-01-11,10.09,2.882,8.818,FALSE
7,14-01-11,11.32,2.911,8.818,FALSE
7,21-01-11,25.4,2.973,8.818,FALSE
7,28-01-11,10.11,3.008,8.818,FALSE
7,04-02-11,-2.06,3.011,8.818,FALSE
7,11-02-11,10.24,3.037,8.818,TRUE
7,18-02-11,17.3,3.051,8.818,FALSE
7,25-02-11,17.46,3.101,8.818,FALSE
7,04-03-11,21.84,3.232,8.818,FALSE
7,11-03-11,20.7,3.372,8.818,FALSE
7,18-03-11,27.69,3.406,8.818,FALSE
7,25-03-11,25.69,3.414,8.818,FALSE
7,01-04-11,24.83,3.461,8.595,FALSE
7,08-04-11,30.64,3.532,8.595,FALSE
7,15-04-11,27.79,3.611,8.595,FALSE
7,22-04-11,31.84,3.636,8.595,FALSE
7,29-04-11,26.79,3.663,8.595,FALSE
7,06-05-11,26.54,3.735,8.595,FALSE
7,13-05-11,36.61,3.767,8.595,FALSE
7,20-05-11,36.16,3.828,8.595,FALSE
7,27-05-11,37.51,3.795,8.595,FALSE
7,03-06-11,45.77,3.763,8.595,FALSE
7,10-06-11,53.3,3.735,8.595,FALSE
7,17-06-11,48.79,3.697,8.595,FALSE
7,24-06-11,46.85,3.661,8.595,FALSE
7,01-07-11,58.54,3.597,8.622,FALSE
7,08-07-11,59.08,3.54,8.622,FALSE
7,15-07-11,54.37,3.532,8.622,FALSE
7,22-07-11,56.22,3.545,8.622,FALSE
7,29-07-11,56.66,3.547,8.622,FALSE
7,05-08-11,55.91,3.554,8.622,FALSE
7,12-08-11,54.56,3.542,8.622,FALSE
7,19-08-11,56.06,3.499,8.622,FALSE
7,26-08-11,57.6,3.485,8.622,FALSE
7,02-09-11,53.4,3.511,8.622,FALSE
7,09-09-11,45.61,3.566,8.622,TRUE
7,16-09-11,43.67,3.596,8.622,FALSE
7,23-09-11,43.67,3.581,8.622,FALSE
7,30-09-11,47.34,3.538,8.622,FALSE
7,07-10-11,40.65,3.498,8.513,FALSE
7,14-10-11,32.65,3.491,8.513,FALSE
7,21-10-11,37.49,3.548,8.513,FALSE
7,28-10-11,28.82,3.55,8.513,FALSE
7,04-11-11,23.41,3.527,8.513,FALSE
7,11-11-11,19.53,3.505,8.513,FALSE
7,18-11-11,29.53,3.479,8.513,FALSE
7,25-11-11,27.6,3.424,8.513,TRUE
7,02-12-11,20.38,3.378,8.513,FALSE
7,09-12-11,11.17,3.331,8.513,FALSE
7,16-12-11,15.2,3.266,8.513,FALSE
7,23-12-11,12.19,3.173,8.513,FALSE
7,30-12-11,15.56,3.119,8.513,TRUE
7,06-01-12,18.67,3.095,8.256,FALSE
7,13-01-12,7.46,3.077,8.256,FALSE
7,20-01-12,27.41,3.055,8.256,FALSE
7,27-01-12,26.9,3.038,8.256,FALSE
7,03-02-12,22.2,3.031,8.256,FALSE
7,10-02-12,18.79,3.103,8.256,TRUE
7,17-02-12,27.03,3.113,8.256,FALSE
7,24-02-12,24.41,3.129,8.256,FALSE
7,02-03-12,21.64,3.191,8.256,FALSE
7,09-03-12,30.1,3.286,8.256,FALSE
7,16-03-12,37.29,3.486,8.256,FALSE
7,23-03-12,35.06,3.664,8.256,FALSE
7,30-03-12,44.99,3.75,8.256,FALSE
7,06-04-12,44.29,3.854,8.09,FALSE
7,13-04-12,41.43,3.901,8.09,FALSE
7,20-04-12,39.3,3.936,8.09,FALSE
7,27-04-12,51.49,3.927,8.09,FALSE
7,04-05-12,45.38,3.903,8.09,FALSE
7,11-05-12,48.54,3.87,8.09,FALSE
7,18-05-12,49.41,3.837,8.09,FALSE
7,25-05-12,50.6,3.804,8.09,FALSE
7,01-06-12,55.06,3.764,8.09,FALSE
7,08-06-12,63.07,3.741,8.09,FALSE
7,15-06-12,59.33,3.723,8.09,FALSE
7,22-06-12,63.69,3.735,8.09,FALSE
7,29-06-12,68.84,3.693,8.09,FALSE
7,06-07-12,64.67,3.646,7.872,FALSE
7,13-07-12,64.21,3.613,7.872,FALSE
7,20-07-12,62.87,3.585,7.872,FALSE
7,27-07-12,64.6,3.57,7.872,FALSE
7,03-08-12,61.83,3.528,7.872,FALSE
7,10-08-12,63.41,3.509,7.872,FALSE
7,17-08-12,59.66,3.545,7.872,FALSE
7,24-08-12,59.27,3.558,7.872,FALSE
7,31-08-12,60.46,3.556,7.872,FALSE
7,07-09-12,57.84,3.596,7.872,TRUE
7,14-09-12,53.66,3.659,7.872,FALSE
7,21-09-12,51.77,3.765,7.872,FALSE
7,28-09-12,50.64,3.789,7.872,FALSE
7,05-10-12,48.43,3.779,7.557,FALSE
7,12-10-12,41.43,3.76,7.557,FALSE
7,19-10-12,43.01,3.75,7.557,FALSE
7,26-10-12,42.53,3.686,7.557,FALSE
7,02-11-12,37.2,3.604,7.557,FALSE
7,09-11-12,36.89,3.545,7.557,FALSE
7,16-11-12,23.91,3.479,7.557,FALSE
7,23-11-12,34.81,3.45,7.557,TRUE
7,30-11-12,28.1,3.436,7.557,FALSE
7,07-12-12,34.19,3.373,7.557,FALSE
7,14-12-12,20.93,3.303,7.557,FALSE
7,21-12-12,12.57,3.218,7.557,FALSE
7,28-12-12,2.32,3.108,7.557,TRUE
7,04-01-13,-6.08,3.034,7.107,FALSE
7,11-01-13,-6.61,2.957,7.107,FALSE
7,18-01-13,-7.29,2.889,7.107,FALSE
7,25-01-13,4,2.872,7.107,FALSE
7,01-02-13,25.67,2.998,7.107,FALSE
7,08-02-13,11.26,3.214,7.107,TRUE
7,15-02-13,13.73,3.391,7.107,FALSE
7,22-02-13,13.39,3.563,7.107,FALSE
7,01-03-13,11.94,3.638,7.107,FALSE
7,08-03-13,24.24,3.624,7.107,FALSE
7,15-03-13,30.09,3.607,7.107,FALSE
7,22-03-13,30.94,3.609,7.107,FALSE
7,29-03-13,26.56,3.605,7.107,FALSE
7,05-04-13,39.3,3.633,6.953,FALSE
7,12-04-13,34.79,3.642,6.953,FALSE
7,19-04-13,29.7,3.603,6.953,FALSE
7,26-04-13,35.7,3.568,6.953,FALSE
7,03-05-13,42.36,3.573,NA,FALSE
7,10-05-13,44.11,3.609,NA,FALSE
7,17-05-13,53.23,3.703,NA,FALSE
7,24-05-13,50.09,3.884,NA,FALSE
7,31-05-13,50.7,3.87,NA,FALSE
7,07-06-13,50.92,3.825,NA,FALSE
7,14-06-13,54.81,3.797,NA,FALSE
7,21-06-13,52.16,3.736,NA,FALSE
7,28-06-13,55.28,3.691,NA,FALSE
7,05-07-13,53.86,3.637,NA,FALSE
7,12-07-13,59.99,3.583,NA,FALSE
7,19-07-13,55.22,3.585,NA,FALSE
7,26-07-13,56.69,3.582,NA,FALSE
8,05-02-10,34.14,2.572,6.299,FALSE
8,12-02-10,33.34,2.548,6.299,TRUE
8,19-02-10,39.1,2.514,6.299,FALSE
8,26-02-10,37.91,2.561,6.299,FALSE
8,05-03-10,45.64,2.625,6.299,FALSE
8,12-03-10,49.76,2.667,6.299,FALSE
8,19-03-10,47.26,2.72,6.299,FALSE
8,26-03-10,46.51,2.732,6.299,FALSE
8,02-04-10,60.18,2.719,6.29,FALSE
8,09-04-10,59.25,2.77,6.29,FALSE
8,16-04-10,62.66,2.808,6.29,FALSE
8,23-04-10,56.1,2.795,6.29,FALSE
8,30-04-10,61.01,2.78,6.29,FALSE
8,07-05-10,62.68,2.835,6.29,FALSE
8,14-05-10,61.35,2.854,6.29,FALSE
8,21-05-10,66.03,2.826,6.29,FALSE
8,28-05-10,74.71,2.759,6.29,FALSE
8,04-06-10,75.71,2.705,6.29,FALSE
8,11-06-10,82.21,2.668,6.29,FALSE
8,18-06-10,78.79,2.637,6.29,FALSE
8,25-06-10,81.78,2.653,6.29,FALSE
8,02-07-10,74.78,2.669,6.315,FALSE
8,09-07-10,72.49,2.642,6.315,FALSE
8,16-07-10,77.49,2.623,6.315,FALSE
8,23-07-10,78.29,2.608,6.315,FALSE
8,30-07-10,76.02,2.64,6.315,FALSE
8,06-08-10,80.37,2.627,6.315,FALSE
8,13-08-10,80.11,2.692,6.315,FALSE
8,20-08-10,79.36,2.664,6.315,FALSE
8,27-08-10,74.92,2.619,6.315,FALSE
8,03-09-10,76.14,2.577,6.315,FALSE
8,10-09-10,74.34,2.565,6.315,TRUE
8,17-09-10,75.32,2.582,6.315,FALSE
8,24-09-10,72.21,2.624,6.315,FALSE
8,01-10-10,68.7,2.603,6.433,FALSE
8,08-10-10,62.94,2.633,6.433,FALSE
8,15-10-10,62.59,2.72,6.433,FALSE
8,22-10-10,62.86,2.725,6.433,FALSE
8,29-10-10,57.93,2.716,6.433,FALSE
8,05-11-10,55.76,2.689,6.433,FALSE
8,12-11-10,54.89,2.728,6.433,FALSE
8,19-11-10,43.86,2.771,6.433,FALSE
8,26-11-10,51.07,2.735,6.433,TRUE
8,03-12-10,42.85,2.708,6.433,FALSE
8,10-12-10,42.47,2.843,6.433,FALSE
8,17-12-10,45.03,2.869,6.433,FALSE
8,24-12-10,45.67,2.886,6.433,FALSE
8,31-12-10,41.47,2.943,6.433,TRUE
8,07-01-11,35.77,2.976,6.262,FALSE
8,14-01-11,31.62,2.983,6.262,FALSE
8,21-01-11,42.06,3.016,6.262,FALSE
8,28-01-11,39.26,3.01,6.262,FALSE
8,04-02-11,24.48,2.989,6.262,FALSE
8,11-02-11,28.26,3.022,6.262,TRUE
8,18-02-11,50.64,3.045,6.262,FALSE
8,25-02-11,51.29,3.065,6.262,FALSE
8,04-03-11,53.18,3.288,6.262,FALSE
8,11-03-11,49.14,3.459,6.262,FALSE
8,18-03-11,56.68,3.488,6.262,FALSE
8,25-03-11,59.74,3.473,6.262,FALSE
8,01-04-11,49.86,3.524,6.297,FALSE
8,08-04-11,65.62,3.622,6.297,FALSE
8,15-04-11,63.55,3.743,6.297,FALSE
8,22-04-11,65.11,3.807,6.297,FALSE
8,29-04-11,62.29,3.81,6.297,FALSE
8,06-05-11,58.92,3.906,6.297,FALSE
8,13-05-11,72.96,3.899,6.297,FALSE
8,20-05-11,65.54,3.907,6.297,FALSE
8,27-05-11,73.14,3.786,6.297,FALSE
8,03-06-11,82.05,3.699,6.297,FALSE
8,10-06-11,82.21,3.648,6.297,FALSE
8,17-06-11,84.73,3.637,6.297,FALSE
8,24-06-11,83.94,3.594,6.297,FALSE
8,01-07-11,87.26,3.524,6.425,FALSE
8,08-07-11,83.57,3.48,6.425,FALSE
8,15-07-11,84.26,3.575,6.425,FALSE
8,22-07-11,85.46,3.651,6.425,FALSE
8,29-07-11,86.46,3.682,6.425,FALSE
8,05-08-11,85.15,3.684,6.425,FALSE
8,12-08-11,86.05,3.638,6.425,FALSE
8,19-08-11,82.92,3.554,6.425,FALSE
8,26-08-11,84.69,3.523,6.425,FALSE
8,02-09-11,84.77,3.533,6.425,FALSE
8,09-09-11,69.01,3.546,6.425,TRUE
8,16-09-11,69.09,3.526,6.425,FALSE
8,23-09-11,68.72,3.467,6.425,FALSE
8,30-09-11,72.2,3.355,6.425,FALSE
8,07-10-11,67.61,3.285,6.123,FALSE
8,14-10-11,61.74,3.274,6.123,FALSE
8,21-10-11,59.97,3.353,6.123,FALSE
8,28-10-11,56.86,3.372,6.123,FALSE
8,04-11-11,49.68,3.332,6.123,FALSE
8,11-11-11,50.56,3.297,6.123,FALSE
8,18-11-11,51.72,3.308,6.123,FALSE
8,25-11-11,49.61,3.236,6.123,TRUE
8,02-12-11,40.82,3.172,6.123,FALSE
8,09-12-11,30.51,3.158,6.123,FALSE
8,16-12-11,39.79,3.159,6.123,FALSE
8,23-12-11,38.16,3.112,6.123,FALSE
8,30-12-11,36.33,3.129,6.123,TRUE
8,06-01-12,43.47,3.157,5.825,FALSE
8,13-01-12,36.46,3.261,5.825,FALSE
8,20-01-12,46.81,3.268,5.825,FALSE
8,27-01-12,45.52,3.29,5.825,FALSE
8,03-02-12,45.56,3.36,5.825,FALSE
8,10-02-12,35.71,3.409,5.825,TRUE
8,17-02-12,37.51,3.51,5.825,FALSE
8,24-02-12,46.33,3.555,5.825,FALSE
8,02-03-12,50.95,3.63,5.825,FALSE
8,09-03-12,49.59,3.669,5.825,FALSE
8,16-03-12,56.63,3.734,5.825,FALSE
8,23-03-12,52.9,3.787,5.825,FALSE
8,30-03-12,66.69,3.845,5.825,FALSE
8,06-04-12,62.18,3.891,5.679,FALSE
8,13-04-12,65.19,3.891,5.679,FALSE
8,20-04-12,63.59,3.877,5.679,FALSE
8,27-04-12,70.34,3.814,5.679,FALSE
8,04-05-12,73.96,3.749,5.679,FALSE
8,11-05-12,64.96,3.688,5.679,FALSE
8,18-05-12,64.16,3.63,5.679,FALSE
8,25-05-12,76.11,3.561,5.679,FALSE
8,01-06-12,78.31,3.501,5.679,FALSE
8,08-06-12,74.28,3.452,5.679,FALSE
8,15-06-12,77.14,3.393,5.679,FALSE
8,22-06-12,78.85,3.346,5.679,FALSE
8,29-06-12,84.47,3.286,5.679,FALSE
8,06-07-12,81.24,3.227,5.401,FALSE
8,13-07-12,78.46,3.256,5.401,FALSE
8,20-07-12,79.94,3.311,5.401,FALSE
8,27-07-12,81.71,3.407,5.401,FALSE
8,03-08-12,85.06,3.417,5.401,FALSE
8,10-08-12,83.74,3.494,5.401,FALSE
8,17-08-12,81.21,3.571,5.401,FALSE
8,24-08-12,73.77,3.62,5.401,FALSE
8,31-08-12,75.33,3.638,5.401,FALSE
8,07-09-12,80.87,3.73,5.401,TRUE
8,14-09-12,67.21,3.717,5.401,FALSE
8,21-09-12,66.96,3.721,5.401,FALSE
8,28-09-12,71.1,3.666,5.401,FALSE
8,05-10-12,61.41,3.617,5.124,FALSE
8,12-10-12,55.03,3.601,5.124,FALSE
8,19-10-12,62.99,3.594,5.124,FALSE
8,26-10-12,64.74,3.506,5.124,FALSE
8,02-11-12,53.41,3.386,5.124,FALSE
8,09-11-12,58.95,3.314,5.124,FALSE
8,16-11-12,48.24,3.252,5.124,FALSE
8,23-11-12,53.59,3.211,5.124,TRUE
8,30-11-12,48.92,3.207,5.124,FALSE
8,07-12-12,53.13,3.198,5.124,FALSE
8,14-12-12,40.41,3.168,5.124,FALSE
8,21-12-12,43.31,3.098,5.124,FALSE
8,28-12-12,33.68,3.108,5.124,TRUE
8,04-01-13,29.75,3.161,5.212,FALSE
8,11-01-13,38.79,3.243,5.212,FALSE
8,18-01-13,31.83,3.237,5.212,FALSE
8,25-01-13,44.34,3.227,5.212,FALSE
8,01-02-13,46.81,3.244,5.212,FALSE
8,08-02-13,47.16,3.417,5.212,TRUE
8,15-02-13,40.34,3.475,5.212,FALSE
8,22-02-13,40.81,3.597,5.212,FALSE
8,01-03-13,37.3,3.711,5.212,FALSE
8,08-03-13,51.05,3.658,5.212,FALSE
8,15-03-13,51.54,3.622,5.212,FALSE
8,22-03-13,54.41,3.611,5.212,FALSE
8,29-03-13,48.41,3.606,5.212,FALSE
8,05-04-13,52.56,3.583,5.024,FALSE
8,12-04-13,57.36,3.529,5.024,FALSE
8,19-04-13,58.84,3.451,5.024,FALSE
8,26-04-13,56.04,3.417,5.024,FALSE
8,03-05-13,61.99,3.386,NA,FALSE
8,10-05-13,60.86,3.392,NA,FALSE
8,17-05-13,68.96,3.454,NA,FALSE
8,24-05-13,75.19,3.494,NA,FALSE
8,31-05-13,78.64,3.466,NA,FALSE
8,07-06-13,75.82,3.439,NA,FALSE
8,14-06-13,79.04,3.431,NA,FALSE
8,21-06-13,77.28,3.479,NA,FALSE
8,28-06-13,85.64,3.495,NA,FALSE
8,05-07-13,76.18,3.422,NA,FALSE
8,12-07-13,83.16,3.4,NA,FALSE
8,19-07-13,72.86,3.556,NA,FALSE
8,26-07-13,78.7,3.62,NA,FALSE
9,05-02-10,38.01,2.572,6.415,FALSE
9,12-02-10,37.08,2.548,6.415,TRUE
9,19-02-10,43.06,2.514,6.415,FALSE
9,26-02-10,43.83,2.561,6.415,FALSE
9,05-03-10,48.43,2.625,6.415,FALSE
9,12-03-10,55.76,2.667,6.415,FALSE
9,19-03-10,53.15,2.72,6.415,FALSE
9,26-03-10,51.8,2.732,6.415,FALSE
9,02-04-10,65.21,2.719,6.384,FALSE
9,09-04-10,64.95,2.77,6.384,FALSE
9,16-04-10,66.09,2.808,6.384,FALSE
9,23-04-10,61.26,2.795,6.384,FALSE
9,30-04-10,66.07,2.78,6.384,FALSE
9,07-05-10,68.58,2.835,6.384,FALSE
9,14-05-10,70.53,2.854,6.384,FALSE
9,21-05-10,71.5,2.826,6.384,FALSE
9,28-05-10,77.12,2.759,6.384,FALSE
9,04-06-10,79.65,2.705,6.384,FALSE
9,11-06-10,83.75,2.668,6.384,FALSE
9,18-06-10,82.99,2.637,6.384,FALSE
9,25-06-10,85.02,2.653,6.384,FALSE
9,02-07-10,78.55,2.669,6.442,FALSE
9,09-07-10,78.51,2.642,6.442,FALSE
9,16-07-10,82.93,2.623,6.442,FALSE
9,23-07-10,84.49,2.608,6.442,FALSE
9,30-07-10,79.83,2.64,6.442,FALSE
9,06-08-10,87.09,2.627,6.442,FALSE
9,13-08-10,86.85,2.692,6.442,FALSE
9,20-08-10,86.3,2.664,6.442,FALSE
9,27-08-10,84.01,2.619,6.442,FALSE
9,03-09-10,82.47,2.577,6.442,FALSE
9,10-09-10,77.7,2.565,6.442,TRUE
9,17-09-10,81.19,2.582,6.442,FALSE
9,24-09-10,77.15,2.624,6.442,FALSE
9,01-10-10,69.08,2.603,6.56,FALSE
9,08-10-10,65.35,2.633,6.56,FALSE
9,15-10-10,67.36,2.72,6.56,FALSE
9,22-10-10,69.99,2.725,6.56,FALSE
9,29-10-10,64.43,2.716,6.56,FALSE
9,05-11-10,58.69,2.689,6.56,FALSE
9,12-11-10,61.59,2.728,6.56,FALSE
9,19-11-10,49.96,2.771,6.56,FALSE
9,26-11-10,60.18,2.735,6.56,TRUE
9,03-12-10,49.89,2.708,6.56,FALSE
9,10-12-10,46.1,2.843,6.56,FALSE
9,17-12-10,49.7,2.869,6.56,FALSE
9,24-12-10,50.93,2.886,6.56,FALSE
9,31-12-10,45.92,2.943,6.56,TRUE
9,07-01-11,41.82,2.976,6.416,FALSE
9,14-01-11,36.43,2.983,6.416,FALSE
9,21-01-11,44.72,3.016,6.416,FALSE
9,28-01-11,43.9,3.01,6.416,FALSE
9,04-02-11,31.82,2.989,6.416,FALSE
9,11-02-11,34.13,3.022,6.416,TRUE
9,18-02-11,58.5,3.045,6.416,FALSE
9,25-02-11,59.01,3.065,6.416,FALSE
9,04-03-11,60.67,3.288,6.416,FALSE
9,11-03-11,54.75,3.459,6.416,FALSE
9,18-03-11,63.82,3.488,6.416,FALSE
9,25-03-11,68.79,3.473,6.416,FALSE
9,01-04-11,56.12,3.524,6.38,FALSE
9,08-04-11,71.4,3.622,6.38,FALSE
9,15-04-11,71.9,3.743,6.38,FALSE
9,22-04-11,72.35,3.807,6.38,FALSE
9,29-04-11,70.85,3.81,6.38,FALSE
9,06-05-11,62.2,3.906,6.38,FALSE
9,13-05-11,77.66,3.899,6.38,FALSE
9,20-05-11,70.49,3.907,6.38,FALSE
9,27-05-11,80.42,3.786,6.38,FALSE
9,03-06-11,85.8,3.699,6.38,FALSE
9,10-06-11,85.81,3.648,6.38,FALSE
9,17-06-11,89.15,3.637,6.38,FALSE
9,24-06-11,86.74,3.594,6.38,FALSE
9,01-07-11,89.14,3.524,6.404,FALSE
9,08-07-11,89.04,3.48,6.404,FALSE
9,15-07-11,90.45,3.575,6.404,FALSE
9,22-07-11,89.08,3.651,6.404,FALSE
9,29-07-11,91.1,3.682,6.404,FALSE
9,05-08-11,91.52,3.684,6.404,FALSE
9,12-08-11,91.63,3.638,6.404,FALSE
9,19-08-11,85.8,3.554,6.404,FALSE
9,26-08-11,88.95,3.523,6.404,FALSE
9,02-09-11,89.33,3.533,6.404,FALSE
9,09-09-11,75.65,3.546,6.404,TRUE
9,16-09-11,77.95,3.526,6.404,FALSE
9,23-09-11,74.42,3.467,6.404,FALSE
9,30-09-11,78.45,3.355,6.404,FALSE
9,07-10-11,72.62,3.285,6.054,FALSE
9,14-10-11,67.27,3.274,6.054,FALSE
9,21-10-11,65.46,3.353,6.054,FALSE
9,28-10-11,63.96,3.372,6.054,FALSE
9,04-11-11,54.46,3.332,6.054,FALSE
9,11-11-11,58.28,3.297,6.054,FALSE
9,18-11-11,58.8,3.308,6.054,FALSE
9,25-11-11,54.32,3.236,6.054,TRUE
9,02-12-11,46.84,3.172,6.054,FALSE
9,09-12-11,37.65,3.158,6.054,FALSE
9,16-12-11,47.31,3.159,6.054,FALSE
9,23-12-11,44.43,3.112,6.054,FALSE
9,30-12-11,43.41,3.129,6.054,TRUE
9,06-01-12,47.54,3.157,5.667,FALSE
9,13-01-12,42.44,3.261,5.667,FALSE
9,20-01-12,51.56,3.268,5.667,FALSE
9,27-01-12,49.38,3.29,5.667,FALSE
9,03-02-12,54.43,3.36,5.667,FALSE
9,10-02-12,44.03,3.409,5.667,TRUE
9,17-02-12,43.81,3.51,5.667,FALSE
9,24-02-12,53.67,3.555,5.667,FALSE
9,02-03-12,57.2,3.63,5.667,FALSE
9,09-03-12,54.03,3.669,5.667,FALSE
9,16-03-12,59.94,3.734,5.667,FALSE
9,23-03-12,58.79,3.787,5.667,FALSE
9,30-03-12,67.87,3.845,5.667,FALSE
9,06-04-12,68.83,3.891,5.539,FALSE
9,13-04-12,69.19,3.891,5.539,FALSE
9,20-04-12,68.04,3.877,5.539,FALSE
9,27-04-12,73.07,3.814,5.539,FALSE
9,04-05-12,78.98,3.749,5.539,FALSE
9,11-05-12,70.94,3.688,5.539,FALSE
9,18-05-12,69.52,3.63,5.539,FALSE
9,25-05-12,79.69,3.561,5.539,FALSE
9,01-06-12,80.26,3.501,5.539,FALSE
9,08-06-12,78.91,3.452,5.539,FALSE
9,15-06-12,82.21,3.393,5.539,FALSE
9,22-06-12,81.05,3.346,5.539,FALSE
9,29-06-12,87.18,3.286,5.539,FALSE
9,06-07-12,84.15,3.227,5.277,FALSE
9,13-07-12,82.39,3.256,5.277,FALSE
9,20-07-12,83.39,3.311,5.277,FALSE
9,27-07-12,86.41,3.407,5.277,FALSE
9,03-08-12,90.23,3.417,5.277,FALSE
9,10-08-12,88.66,3.494,5.277,FALSE
9,17-08-12,86.37,3.571,5.277,FALSE
9,24-08-12,77.9,3.62,5.277,FALSE
9,31-08-12,80.71,3.638,5.277,FALSE
9,07-09-12,87.93,3.73,5.277,TRUE
9,14-09-12,73.55,3.717,5.277,FALSE
9,21-09-12,69.92,3.721,5.277,FALSE
9,28-09-12,76.8,3.666,5.277,FALSE
9,05-10-12,66.61,3.617,4.954,FALSE
9,12-10-12,60.09,3.601,4.954,FALSE
9,19-10-12,68.01,3.594,4.954,FALSE
9,26-10-12,69.52,3.506,4.954,FALSE
9,02-11-12,56.26,3.386,4.954,FALSE
9,09-11-12,63.9,3.314,4.954,FALSE
9,16-11-12,53.15,3.252,4.954,FALSE
9,23-11-12,59.74,3.211,4.954,TRUE
9,30-11-12,53.86,3.207,4.954,FALSE
9,07-12-12,61.19,3.198,4.954,FALSE
9,14-12-12,46.2,3.168,4.954,FALSE
9,21-12-12,53.23,3.098,4.954,FALSE
9,28-12-12,40.51,3.108,4.954,TRUE
9,04-01-13,34.65,3.161,5.049,FALSE
9,11-01-13,42.47,3.243,5.049,FALSE
9,18-01-13,36.34,3.237,5.049,FALSE
9,25-01-13,49.14,3.227,5.049,FALSE
9,01-02-13,52.1,3.244,5.049,FALSE
9,08-02-13,52.91,3.417,5.049,TRUE
9,15-02-13,46.86,3.475,5.049,FALSE
9,22-02-13,45.91,3.597,5.049,FALSE
9,01-03-13,43.73,3.711,5.049,FALSE
9,08-03-13,54.57,3.658,5.049,FALSE
9,15-03-13,56.06,3.622,5.049,FALSE
9,22-03-13,60,3.611,5.049,FALSE
9,29-03-13,52.04,3.606,5.049,FALSE
9,05-04-13,56.16,3.583,4.893,FALSE
9,12-04-13,63.1,3.529,4.893,FALSE
9,19-04-13,66.36,3.451,4.893,FALSE
9,26-04-13,59.94,3.417,4.893,FALSE
9,03-05-13,66.21,3.386,NA,FALSE
9,10-05-13,65.33,3.392,NA,FALSE
9,17-05-13,72.03,3.454,NA,FALSE
9,24-05-13,80.06,3.494,NA,FALSE
9,31-05-13,78.83,3.466,NA,FALSE
9,07-06-13,78.83,3.439,NA,FALSE
9,14-06-13,79.43,3.431,NA,FALSE
9,21-06-13,79.37,3.479,NA,FALSE
9,28-06-13,85.76,3.495,NA,FALSE
9,05-07-13,80.11,3.422,NA,FALSE
9,12-07-13,85.23,3.4,NA,FALSE
9,19-07-13,75.26,3.556,NA,FALSE
9,26-07-13,82.37,3.62,NA,FALSE
10,05-02-10,54.34,2.962,9.765,FALSE
10,12-02-10,49.96,2.828,9.765,TRUE
10,19-02-10,58.22,2.915,9.765,FALSE
10,26-02-10,52.77,2.825,9.765,FALSE
10,05-03-10,55.92,2.877,9.765,FALSE
10,12-03-10,52.33,3.034,9.765,FALSE
10,19-03-10,61.46,3.054,9.765,FALSE
10,26-03-10,60.05,2.98,9.765,FALSE
10,02-04-10,63.66,3.086,9.524,FALSE
10,09-04-10,65.29,3.004,9.524,FALSE
10,16-04-10,69.74,3.109,9.524,FALSE
10,23-04-10,66.42,3.05,9.524,FALSE
10,30-04-10,69.76,3.105,9.524,FALSE
10,07-05-10,71.06,3.127,9.524,FALSE
10,14-05-10,73.88,3.145,9.524,FALSE
10,21-05-10,78.32,3.12,9.524,FALSE
10,28-05-10,76.67,3.058,9.524,FALSE
10,04-06-10,82.82,2.941,9.524,FALSE
10,11-06-10,89.67,3.057,9.524,FALSE
10,18-06-10,83.49,2.935,9.524,FALSE
10,25-06-10,90.32,3.084,9.524,FALSE
10,02-07-10,92.89,2.978,9.199,FALSE
10,09-07-10,91.03,3.1,9.199,FALSE
10,16-07-10,91.8,2.971,9.199,FALSE
10,23-07-10,88.44,3.112,9.199,FALSE
10,30-07-10,85.03,3.017,9.199,FALSE
10,06-08-10,86.13,3.123,9.199,FALSE
10,13-08-10,88.37,3.049,9.199,FALSE
10,20-08-10,89.88,3.041,9.199,FALSE
10,27-08-10,84.99,3.022,9.199,FALSE
10,03-09-10,83.8,3.087,9.199,FALSE
10,10-09-10,84.04,2.961,9.199,TRUE
10,17-09-10,85.52,3.028,9.199,FALSE
10,24-09-10,85.75,2.939,9.199,FALSE
10,01-10-10,86.01,3.001,9.003,FALSE
10,08-10-10,77.04,2.924,9.003,FALSE
10,15-10-10,75.48,3.08,9.003,FALSE
10,22-10-10,68.12,3.014,9.003,FALSE
10,29-10-10,68.76,3.13,9.003,FALSE
10,05-11-10,71.04,3.009,9.003,FALSE
10,12-11-10,61.24,3.13,9.003,FALSE
